p_id,title,category,brand,attributes
3971425.0,دیوارکوب مدل خدای جنگ کد s 615 god of war,دیوارکوب,متفرقه,جنس فلز
3859841.0,کود ورمی کمپوست کرامتی کد 500236 وزن 1 کیلوگرم,خاک و کود,متفرقه,نوع خاک و کود خاک
9053136.0,سوکت لامپ خودرو آراکس یدک مدل AY-2399 مناسب برای پرشیا,سایر لوازم خودرو,آراکس یدک,"مناسب برای خودرو پژو 2008, مناسب برای خودرو پژو 206, مناسب برای خودرو پژو 207, مناسب برای خودرو پژو پارس, مناسب برای خودرو سمند سورن, مناسب برای خودرو دنا, مناسب برای خودرو تیبا 2"
5620278.0,لنت ترمز عقب جونیوس بریک مدل Z 1577 مناسب برای لیفان 820,لنت ترمز خودرو,جونیوس بریک,محل قرارگیری دو جفت
576371.0,لاستیک موتورسیکلت ایران یاسا مدل 17-130/70,لاستیک موتورسیکلت,ایران یاسا,"محل نصب عقب, سایز رینگ 17, ویژگی های لاستیک موتورسیکلت مناسب برای فصل چهار فصل"
7054953.0,عروسک مدل زرافه ماداگاسکار ارتفاع 44 سانتي متر,عروسک,متفرقه,جنس پولیشی
3517431.0,هاب 8 پورت USB-C مک دودو مدل MC-HU-7730,USB هاب,مک دودو,"درگاه های ارتباطی usb 3 0, درگاه های ارتباطی usb 2 0, درگاه های ارتباطی usb type c, تعداد پورت هشت عدد, قابلیت های هاب usb شیار کارت خوان"
2666771.0,انگشتر نقره زنانه کد 206,انگشتر نقره زنانه,متفرقه,"ویژگی های ظاهری سنگ, قابل استفاده برای بانوان, نوع بسته بندی لولایی"
9654161.0,استکان مدل چراغ دار کد 02,لیوان و فنجان,متفرقه,"جنس پلاستیک, تعداد تکه 1"
582429.0,ادو پرفیوم مردانه رودیر مدل Bugatti Black حجم 100 میلی لیتر,عطر و ادکلن مردانه,رودیر,"ساختار رایحه تلخ, ساختار نت ها مرکبات, ساختار نت ها گیاهان معطر, ساختار نت ها اسموکی"
1843483.0,اس اس دی اینترنال گیگابایت مدل GP-GSTFS31480GNTD ظرفیت 480 گیگابایت,حافظه SSD اینترنال,گیگابایت,"ظرفیت 480 گیگابایت, نوع رابط sata 3 0"
7364909.0,آویز تزیینی مدل 0367,صنایع دستی تزئینی,متفرقه,
6003185.0,کفش زنانه مدل jet Bk,کفش تخت زنانه,متفرقه,"مورد استفاده اسپرت, مورد استفاده روزمره, مورد استفاده اداری و رسمی, مورد استفاده مهمانی, جنس چرم مصنوعی"
7915316.0,شومیز زنانه مدل دکمه دار ,شومیز زنانه,متفرقه,"طرح ابر و بادی, قد روی باسن, نوع استین استین کوتاه, جنس پارچه, تنخور لباس ازاد, مورد استفاده اسپرت, مورد استفاده روزمره, مورد استفاده اداری و رسمی, مورد استفاده مهمانی, زمان تولید بهار تابستان 2020"
10527270.0,بیسکویت با مغزی و روکش کاکائویی فنستر شونیز - 500 گرم ,بیسکویت و ویفر,شونیز,"طعم بیسکویت, طعم کاکایو, ویژگی بیسکویت و ویفر مغزدار"
11512116.0,محلول تقویت مژه سریتا مدل Eyelash Lotion حجم 7 میلی لیتر مجموعه 12 عددی,تقویت‌کننده مژه,سریتا,
16736391.0,ماژول دیمر ولتاژ پائین مدل 3 الی 12 ولت 4 آمپر,قطعات الکترونیکی,متفرقه,"ویژگی های قطعات الکترونیکی اموزشی, ویژگی های قطعات الکترونیکی صنعتی, ویژگی های قطعات الکترونیکی عمومی"
11109796.0,کابل تقویت اتصال بدنه خودرو مدل 2kale,سایر لوازم خودرو,متفرقه,مناسب برای خودرو تمام خودروها
405946.0,مبدل VGA به AV و S-Video مدل YZ-1801,تجهیزات ویدیویی,متفرقه,
6256896.0,نخ رافینا آلما کد RA12 طول 10 متر مجموعه 12 عددی,چرخ خیاطی دستی و ملزومات خیاطی,متفرقه,
5148230.0,چندراهی برق تیراژه مدل USB دار,چندراهی برق و محافظ ولتاژ,تیراژه,تعداد پریزها 2 عدد
1443507.0,بانکه کارن کد 502,بانکه و ظروف بنشن,کارن,"جنس بدنه پلاستیک, جنس در پلاستیک, تعداد تکه 1, قابلیت شست وشو با دست, نحوه بسته شدن پیچی"
643764.0,مچ بند هوشمند شیائومی مدل Mi Band 3,مچ بند هوشمند,شیائومی,"برند شیایومی, رزولوشن صفحه نمایش, نوع کاربری روزمره, نوع کاربری ورزشی, قابلیت های مچ بند و ساعت هوشمند صفحه نمایش لمسی, فرم صفحه بیضی, جنس بند سیلیکون, نوع قفل بند سگکی ساده, قابلیت های مقاومتی مقاوم در برابر نفوذ اب, حس گرها شمارشگر ضربان قلب, قابلیت ها مشاهده ی تماس های دریافتی, قابلیت ها پاسخ یا رد تماس دریافتی, قابلیت ها شمارش گام ها, قابلیت ها محاسبه ی مسافت طی شده, قابلیت ها ذخیره ی مسیر طی شده, قابلیت ها پایش فعالیت های ورزشی مختلف از جمله دویدن دوچرخه سواری و ورزش های هوازی, قابلیت ها پایش وضعیت خواب, قابلیت ها هشدار عدم تحرک, نوع باتری لیتیوم یونی"
2610567.0,ماژول ضبط صدای دیجیتال مدل ISD1820,قطعات الکترونیکی,متفرقه,"ویژگی های قطعات الکترونیکی اموزشی, ویژگی های قطعات الکترونیکی صنعتی"
1955382.0,شامپو رنگ مو توهیکا شماره 3.22 حجم 150 میلی لیتر رنگ بنفش,کرم، شامپو و اسپری رنگ مو,متفرقه,نوع محفظه پمپی
2871672.0, موتور آرام گرد ساعت جیا‌لی کد 6262,ساعت دیواری و ایستاده,متفرقه,"نحوه نمایش عقربه ای, جنس قاب پلاستیک, نمایش زمان خطی, منبع انرژی باتری, نوع باتری قلمی aa"
12546851.0,اسپیکر بلوتوثی قابل حمل کربی مدل A60,اسپیکر (بلندگو),کربی,"نوع اتصال بی سیم و باسیم, نوع اتصال بلوتوث, نسخه ی بلوتوث 5 1, درگاه های ارتباطی usb type c, ویژگی های خاص مقاوم در برابر اب, اتصالات شیار کارت حافظه, قابلیت های اسپیکر قابلیت اتصال به دو دستگاه به صورت همزمان"
6135608.0,شکلات شیری با کرم فندقی دریم اسمارت شیرین عسل - 9 گرم بسته 50 عددی,شکلات,شیرین عسل,
154397.0,ماساژور هایتک مدل HI-HM731,ماساژور برقی,های-تک,نوع ماساژور برقی
10635917.0,انگشتر مردانه مدل زنجیری,انگشتر مردانه,متفرقه,جنس استیل
325520.0,کتاب سیر عشق اثر آلن دوباتن,کتاب شعر و ادبیات,انتشارات چترنگ,"قطع رقعی, گروه سنی بزرگسال, نوع جلد شومیز"
2101667.0,مداد نوکی 0.7 میلی متری استورم مدل Fusion,مداد نوکی,استورم,ضخامت نوک 0 7 میلی متر
10730025.0,  کود کامل رویال مکس پلنت استار مدل npk 12-3-43 وزن  10کیلوگرم   ,خاک و کود,پلنت استار,"نوع خاک و کود کود, ویژگی های خاک و کود عملکرد اصلی تغذیه, ویژگی های خاک و کود عملکرد اصلی گل دهی"
217153.0,نقشه کامل کلانشهر شیراز,کتاب تاریخ و جغرافیا,گیتا شناسی,"گروه سنی بزرگسال, رده بندی کتاب نقشه تاریخ و جغرافیا"
14472064.0,کاور ایرپاد مدل کرومی Kuromi مناسب برای کیس اپل ایرپاد پرو,کیف و کاور هدفون,متفرقه,
14751687.0,دفتر مشق 100 برگ مدل تراکتور کد tt04,دفتر,متفرقه,"نوع دفتر مشق, نوع صحافی سیمی, نوع جلد گلاسه, فرم صحافی عمودی, جنس جلد طلقی, تعداد برگ 100"
9800297.0,ساعت هوشمند مدل W99 Max Full Screen 1.99,ساعت هوشمند,متفرقه,"نوع کاربری رسمی, نوع کاربری روزمره, نوع کاربری ورزشی, فرم صفحه مستطیل, نوع قفل بند پین بند, مناسب برای اقایان و بانوان, جنس بند سیلیکون, زبان های قابل پشتیبانی در اعلان و پیام انگلیسی"
3325837.0,اسپری پاک کننده چند منظوره هوم پلاس کد 01 حجم 500 میلی لیتر,ضدعفونی کننده سطوح و مواد غذایی,هوم پلاس,ضدعفونی کننده مناسب برای سطوح
10556052.0,گردنبند دخترانه مدل فانتزی روح بسته دو عددی ,گردنبند دخترانه,متفرقه,"جنس استیل, جنس فلز, طرح زنجیر بندی, نحوه بسته شدن طوطی خرچنگی پروانه ای"
6349054.0,پیکسل طرح مجری عمو پورنگ مدل S9517,پیکسل,متفرقه,"طرح پیکسل متن و تصویر, جنس فلز"
17088276.0,مایع لباسشویی سافتلن آبی مدل High Definition Clean حجم 3 لیتر ,شوینده لباس,سافتلن,"حالت مایع, مناسب استفاده ماشینی, امکانات شوینده لباس محافظت از رنگ البسه, صادر کننده مجوز سازمان غذا و دارو"
9283347.0,هندزفری بلوتوثی جی بی ال مدل SSU ARMOUR 2022 NEW FLASH X,هدفون، هدست و هندزفری,جی بی ال,"نوع اتصال بلوتوث, مناسب برای اقایان و بانوان, نوع گوشی دو گوشی, رابط ها usb type c, ویژگی های خاص noise cancelling headphone"
2992.0,گوشی موبایل سونی اریکسون اکسپریا مینی,گوشی موبایل,سونی اریکسون,"اندازه 3, تعداد دوربین های پشت گوشی 1 ماژول دوربین, نوع سیم کارت سایز اصلی 15 25 میلی متر, حافظه داخلی 320 مگابایت, مقدار ram 512 مگابایت, قابلیت های موبایل صفحه نمایش رنگی, تعداد رنگ 16 میلیون رنگ, سیستم عامل android"
10909098.0,قفسه فلزی مدل مشبک,طبقه و قفسه,متفرقه,
11906988.0,آینه جیبی خندالو طرح خرس و پنگوئن مدل تاشو کد 5229 ,برس ها و تجهیزات آرایشی صورت,خندالو,
1350873.0,عینک آفتابی مستطیلی دخترانه - ارکسترا,عینک دخترانه,ارکسترا,
13906032.0,پارتیشن گره چینی مدل پاراوان طلق رنگی کد stg5c مجموعه 3 عددی,شلف گره چینی محلی,متفرقه,"استان تولید اذربایجان شرقی, تکنیک ساخت و تزیین برش, تکنیک ساخت و تزیین برش چوب, تکنیک ساخت و تزیین گره چینی, تکنیک ساخت و تزیین هفت رنگ, جنس پلاستیک, جنس مواد مصنوعی, جنس ام دی اف"
